date,district_id,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2022-04-11,294,-47.57142857142857,-27.428571428571427,7.714285714285714,-70.42857142857143,-53.285714285714285,7.714285714285714
2022-04-11,295,-27.285714285714285,-9.428571428571429,-9.285714285714286,-45.857142857142854,-49.42857142857143,7.285714285714286
2022-04-11,296,-21.142857142857142,-12.571428571428571,80.5,-38.0,-46.42857142857143,7.857142857142857
2022-04-11,297,-29.142857142857142,-17.428571428571427,99.42857142857143,-37.285714285714285,-43.857142857142854,7.428571428571429
2022-04-11,298,-10.714285714285714,-5.857142857142857,42.857142857142854,-37.857142857142854,-48.714285714285715,7.571428571428571
2022-04-11,299,-29.142857142857142,-14.428571428571429,12.428571428571429,-38.714285714285715,-47.57142857142857,7.714285714285714
2022-04-11,300,-15.857142857142858,-5.285714285714286,188.14285714285714,-27.285714285714285,-36.0,6.142857142857143
2022-04-11,301,-19.428571428571427,-5.285714285714286,39.57142857142857,-42.142857142857146,-50.0,7.142857142857143
2022-04-11,302,-16.285714285714285,-9.571428571428571,49.142857142857146,-40.285714285714285,-58.42857142857143,7.571428571428571
2022-04-11,303,-27.571428571428573,-15.0,10.571428571428571,-33.857142857142854,-41.57142857142857,7.0
2022-04-11,304,-23.571428571428573,-13.0,49.57142857142857,-50.285714285714285,-50.857142857142854,7.714285714285714
2022-04-11,305,-28.428571428571427,-12.714285714285714,15.142857142857142,-50.42857142857143,-45.142857142857146,7.571428571428571
2022-04-11,306,-9.285714285714286,-6.428571428571429,15.285714285714286,-42.0,-48.42857142857143,7.285714285714286
2022-04-11,307,-31.571428571428573,-25.571428571428573,12.428571428571429,-40.857142857142854,-45.857142857142854,7.428571428571429
2022-04-11,308,-37.0,-15.142857142857142,0.14285714285714285,-29.571428571428573,-47.0,6.714285714285714
2022-04-18,276,-50.142857142857146,-57.285714285714285,-37.714285714285715,-36.0,-36.2,
2022-04-18,277,-19.571428571428573,1.4285714285714286,51.857142857142854,-24.142857142857142,-27.428571428571427,3.5714285714285716
2022-04-18,278,-20.428571428571427,-1.2857142857142858,31.857142857142858,-30.428571428571427,-30.428571428571427,6.285714285714286
2022-04-18,279,-19.285714285714285,-0.2857142857142857,31.714285714285715,-33.57142857142857,-26.857142857142858,5.285714285714286
2022-04-18,280,-14.0,3.142857142857143,43.714285714285715,-27.142857142857142,-25.571428571428573,4.142857142857143
2022-04-18,281,-15.0,6.142857142857143,15.142857142857142,-31.428571428571427,-28.142857142857142,7.0
2022-04-18,282,-38.714285714285715,-14.571428571428571,-11.714285714285714,-15.571428571428571,-29.285714285714285,6.571428571428571
2022-04-18,283,-18.0,5.0,13.857142857142858,-32.714285714285715,-25.857142857142858,5.714285714285714
2022-04-18,284,-19.285714285714285,4.571428571428571,33.714285714285715,-31.714285714285715,-26.857142857142858,5.142857142857143
2022-04-18,285,-20.857142857142858,-5.0,18.285714285714285,-38.857142857142854,-25.142857142857142,4.285714285714286
2022-04-18,286,-19.285714285714285,0.7142857142857143,-3.0,-23.0,-31.857142857142858,5.857142857142857
2022-04-18,287,-31.142857142857142,-6.428571428571429,10.571428571428571,-37.857142857142854,-30.857142857142858,6.142857142857143
2022-04-18,288,-31.857142857142858,-12.428571428571429,15.142857142857142,-38.285714285714285,-36.0,6.142857142857143
2022-04-18,289,-24.571428571428573,-10.571428571428571,6.285714285714286,-31.714285714285715,-36.714285714285715,5.0
2022-04-18,290,-13.714285714285714,12.285714285714286,74.71428571428571,-17.714285714285715,-15.428571428571429,5.571428571428571
2022-04-18,291,-15.285714285714286,4.142857142857143,14.285714285714286,-25.285714285714285,-19.571428571428573,4.714285714285714
2022-04-18,292,-15.142857142857142,-4.428571428571429,51.285714285714285,-16.142857142857142,-23.857142857142858,5.0
2022-04-18,293,-12.571428571428571,5.428571428571429,15.714285714285714,-21.142857142857142,-21.714285714285715,4.285714285714286
2022-04-18,294,-39.857142857142854,-16.285714285714285,8.714285714285714,-64.42857142857143,-37.57142857142857,7.285714285714286
2022-04-18,295,-30.142857142857142,-1.1428571428571428,-13.428571428571429,-37.0,-34.714285714285715,6.142857142857143
2022-04-18,296,-22.428571428571427,-5.142857142857143,76.66666666666667,-30.857142857142858,-25.285714285714285,6.571428571428571
2022-04-18,297,-30.714285714285715,-11.714285714285714,50.285714285714285,-33.714285714285715,-25.857142857142858,6.142857142857143
2022-04-18,298,-8.142857142857142,1.1428571428571428,16.857142857142858,-28.0,-32.285714285714285,6.571428571428571
2022-04-18,299,-26.571428571428573,-6.857142857142857,-5.428571428571429,-31.285714285714285,-28.571428571428573,6.285714285714286
2022-04-18,300,-23.0,-1.8571428571428572,136.14285714285714,-24.285714285714285,-20.571428571428573,4.285714285714286
2022-04-18,301,-22.571428571428573,-1.5714285714285714,3.4285714285714284,-34.42857142857143,-33.285714285714285,5.571428571428571
2022-04-18,302,-23.142857142857142,0.7142857142857143,7.714285714285714,-33.0,-39.285714285714285,7.0
2022-04-18,303,-30.285714285714285,-8.571428571428571,-3.5714285714285716,-33.0,-23.857142857142858,6.0
2022-04-18,304,-20.714285714285715,-6.571428571428571,30.285714285714285,-40.42857142857143,-31.142857142857142,6.0
2022-04-18,305,-26.285714285714285,-7.857142857142857,-11.571428571428571,-43.57142857142857,-31.857142857142858,7.142857142857143
2022-04-18,306,-10.285714285714286,-2.2857142857142856,-0.5714285714285714,-33.42857142857143,-31.428571428571427,5.428571428571429
2022-04-18,307,-29.142857142857142,-17.142857142857142,3.4285714285714284,-29.0,-27.428571428571427,7.428571428571429
2022-04-18,308,-38.57142857142857,-12.857142857142858,-18.857142857142858,-25.571428571428573,-32.714285714285715,6.285714285714286
2022-04-25,276,-46.142857142857146,-58.142857142857146,-42.142857142857146,-32.42857142857143,-42.4,
2022-04-25,277,-15.571428571428571,-0.14285714285714285,60.42857142857143,-24.142857142857142,-32.285714285714285,3.5714285714285716
2022-04-25,278,-15.285714285714286,-1.4285714285714286,28.428571428571427,-29.428571428571427,-31.142857142857142,5.857142857142857
2022-04-25,279,-17.142857142857142,-2.5714285714285716,30.142857142857142,-34.57142857142857,-31.571428571428573,5.142857142857143
2022-04-25,280,-10.428571428571429,2.0,58.57142857142857,-29.714285714285715,-29.285714285714285,4.142857142857143
2022-04-25,281,-10.857142857142858,4.285714285714286,15.857142857142858,-31.714285714285715,-33.0,6.714285714285714
2022-04-25,282,-34.285714285714285,-13.857142857142858,-12.285714285714286,-16.571428571428573,-32.142857142857146,6.428571428571429
2022-04-25,283,-12.714285714285714,4.571428571428571,21.0,-32.285714285714285,-27.857142857142858,5.285714285714286
2022-04-25,284,-8.428571428571429,-2.7142857142857144,39.285714285714285,-31.571428571428573,-31.285714285714285,4.857142857142857
2022-04-25,285,-17.142857142857142,-5.571428571428571,23.857142857142858,-39.714285714285715,-29.571428571428573,4.428571428571429
2022-04-25,286,-7.857142857142857,0.42857142857142855,0.2857142857142857,-21.0,-35.42857142857143,5.714285714285714
2022-04-25,287,-24.571428571428573,-6.142857142857143,10.428571428571429,-36.0,-33.57142857142857,5.428571428571429
2022-04-25,288,-27.142857142857142,-11.0,10.857142857142858,-38.714285714285715,-39.142857142857146,5.857142857142857
2022-04-25,289,-16.285714285714285,-11.142857142857142,2.7142857142857144,-30.142857142857142,-38.714285714285715,4.714285714285714
2022-04-25,290,-6.857142857142857,10.0,74.42857142857143,-15.857142857142858,-20.0,5.0
2022-04-25,291,-10.571428571428571,1.5714285714285714,15.0,-24.857142857142858,-25.857142857142858,4.857142857142857
2022-04-25,292,-10.285714285714286,-6.142857142857143,51.285714285714285,-15.285714285714286,-29.0,4.428571428571429
2022-04-25,293,-7.857142857142857,6.0,18.142857142857142,-19.714285714285715,-25.0,4.142857142857143
2022-04-25,294,-40.0,-19.285714285714285,-1.4285714285714286,-66.0,-39.857142857142854,6.714285714285714
2022-04-25,295,-27.428571428571427,-2.4285714285714284,-18.0,-42.42857142857143,-37.0,5.857142857142857
2022-04-25,296,-18.0,-7.857142857142857,64.0,-28.285714285714285,-30.0,6.285714285714286
2022-04-25,297,-25.857142857142858,-12.714285714285714,49.142857142857146,-27.571428571428573,-29.857142857142858,5.571428571428571
2022-04-25,298,-3.857142857142857,-1.2857142857142858,24.571428571428573,-27.0,-35.142857142857146,6.142857142857143
2022-04-25,299,-23.0,-7.571428571428571,-4.0,-31.285714285714285,-32.285714285714285,5.571428571428571
2022-04-25,300,-8.857142857142858,0.0,240.0,-16.857142857142858,-24.714285714285715,3.857142857142857
2022-04-25,301,-16.142857142857142,0.14285714285714285,44.714285714285715,-32.57142857142857,-38.0,4.857142857142857
2022-04-25,302,-11.142857142857142,-1.5714285714285714,16.857142857142858,-26.428571428571427,-45.42857142857143,6.428571428571429
2022-04-25,303,-24.714285714285715,-9.857142857142858,-2.2857142857142856,-26.571428571428573,-27.285714285714285,5.285714285714286
2022-04-25,304,-16.571428571428573,-7.142857142857143,36.57142857142857,-39.714285714285715,-36.57142857142857,5.857142857142857
2022-04-25,305,-33.857142857142854,-4.857142857142857,-6.714285714285714,-42.0,-35.857142857142854,5.714285714285714
2022-04-25,306,-7.142857142857143,-4.142857142857143,1.1428571428571428,-34.0,-36.42857142857143,4.857142857142857
2022-04-25,307,-24.571428571428573,-18.428571428571427,3.0,-29.142857142857142,-31.428571428571427,6.571428571428571
2022-04-25,308,-34.714285714285715,-11.714285714285714,-15.857142857142858,-25.857142857142858,-35.857142857142854,5.714285714285714
2022-05-02,276,-46.42857142857143,-54.57142857142857,-39.57142857142857,-30.714285714285715,-33.0,
2022-05-02,277,-15.428571428571429,3.0,69.42857142857143,-22.285714285714285,-25.714285714285715,2.2857142857142856
2022-05-02,278,-16.285714285714285,0.8571428571428571,46.142857142857146,-26.0,-23.571428571428573,4.428571428571429
2022-05-02,279,-18.0,0.5714285714285714,36.0,-30.857142857142858,-25.0,4.0
2022-05-02,280,-14.285714285714286,3.5714285714285716,69.42857142857143,-26.428571428571427,-23.428571428571427,2.7142857142857144
2022-05-02,281,-12.285714285714286,8.142857142857142,18.857142857142858,-28.714285714285715,-25.285714285714285,5.714285714285714
2022-05-02,282,-33.714285714285715,-10.857142857142858,4.857142857142857,-14.142857142857142,-25.714285714285715,5.285714285714286
2022-05-02,283,-13.714285714285714,6.714285714285714,26.142857142857142,-27.714285714285715,-20.857142857142858,3.857142857142857
2022-05-02,284,-13.571428571428571,3.0,48.857142857142854,-29.0,-25.142857142857142,3.2857142857142856
2022-05-02,285,-16.857142857142858,-3.7142857142857144,30.857142857142858,-37.142857142857146,-23.714285714285715,3.142857142857143
2022-05-02,286,-2.7142857142857144,2.857142857142857,6.714285714285714,-17.428571428571427,-28.857142857142858,4.571428571428571
2022-05-02,287,-26.714285714285715,-3.142857142857143,23.285714285714285,-35.57142857142857,-27.285714285714285,4.428571428571429
2022-05-02,288,-27.714285714285715,-9.714285714285714,26.285714285714285,-37.42857142857143,-32.57142857142857,5.142857142857143
2022-05-02,289,-19.571428571428573,-8.571428571428571,10.142857142857142,-29.857142857142858,-33.42857142857143,3.4285714285714284
2022-05-02,290,-7.428571428571429,12.142857142857142,93.42857142857143,-16.571428571428573,-11.285714285714286,4.0
2022-05-02,291,-12.0,4.857142857142857,20.857142857142858,-22.142857142857142,-18.428571428571427,3.5714285714285716
2022-05-02,292,-9.285714285714286,-3.857142857142857,59.42857142857143,-14.857142857142858,-22.0,3.2857142857142856
2022-05-02,293,-8.428571428571429,8.0,24.571428571428573,-19.857142857142858,-19.428571428571427,2.857142857142857
2022-05-02,294,-32.714285714285715,-13.428571428571429,15.0,-63.285714285714285,-33.857142857142854,6.142857142857143
2022-05-02,295,-27.285714285714285,4.142857142857143,0.2857142857142857,-38.285714285714285,-30.428571428571427,5.142857142857143
2022-05-02,296,-18.285714285714285,-4.142857142857143,105.5,-24.571428571428573,-22.571428571428573,5.285714285714286
2022-05-02,297,-25.428571428571427,-8.428571428571429,59.57142857142857,-29.0,-23.142857142857142,4.571428571428571
2022-05-02,298,-6.142857142857143,3.0,26.857142857142858,-24.571428571428573,-28.714285714285715,5.142857142857143
2022-05-02,299,-23.142857142857142,-5.0,0.0,-29.0,-25.714285714285715,4.571428571428571
2022-05-02,300,-15.0,-1.0,162.28571428571428,-21.0,-18.142857142857142,2.7142857142857144
2022-05-02,301,-18.285714285714285,-2.5714285714285716,15.428571428571429,-31.571428571428573,-31.571428571428573,3.857142857142857
2022-05-02,302,-22.142857142857142,4.0,19.285714285714285,-29.714285714285715,-37.57142857142857,5.714285714285714
2022-05-02,303,-25.714285714285715,-6.714285714285714,1.4285714285714286,-29.142857142857142,-20.285714285714285,4.714285714285714
2022-05-02,304,-17.0,-5.571428571428571,39.285714285714285,-36.714285714285715,-29.571428571428573,4.428571428571429
2022-05-02,305,-27.857142857142858,-5.285714285714286,-2.4285714285714284,-39.57142857142857,-30.142857142857142,5.285714285714286
2022-05-02,306,-7.285714285714286,-2.142857142857143,8.714285714285714,-31.142857142857142,-29.857142857142858,4.0
2022-05-02,307,-25.857142857142858,-15.714285714285714,15.571428571428571,-25.428571428571427,-25.0,5.857142857142857
2022-05-02,308,-35.0,-9.142857142857142,-16.428571428571427,-24.571428571428573,-29.571428571428573,4.571428571428571
2022-05-09,276,-44.142857142857146,-54.142857142857146,-35.0,-30.571428571428573,-33.6,
2022-05-09,277,-17.285714285714285,3.5714285714285716,49.57142857142857,-22.571428571428573,-25.285714285714285,1.8571428571428572
2022-05-09,278,-18.571428571428573,-0.8571428571428571,29.714285714285715,-25.857142857142858,-24.142857142857142,4.428571428571429
2022-05-09,279,-19.714285714285715,-0.2857142857142857,21.142857142857142,-31.142857142857142,-25.285714285714285,4.0
2022-05-09,280,-8.0,3.142857142857143,50.142857142857146,-19.142857142857142,-22.857142857142858,2.7142857142857144
2022-05-09,281,-14.142857142857142,6.857142857142857,9.857142857142858,-28.857142857142858,-26.571428571428573,5.571428571428571
2022-05-09,282,-34.285714285714285,-12.714285714285714,-9.142857142857142,-10.571428571428571,-26.285714285714285,5.142857142857143
2022-05-09,283,-16.0,7.142857142857143,12.571428571428571,-28.428571428571427,-21.0,3.857142857142857
2022-05-09,284,-17.0,3.7142857142857144,26.714285714285715,-26.714285714285715,-24.571428571428573,3.4285714285714284
2022-05-09,285,-18.571428571428573,-5.0,15.285714285714286,-36.142857142857146,-23.714285714285715,2.857142857142857
2022-05-09,286,-4.857142857142857,0.7142857142857143,-7.428571428571429,-17.0,-29.142857142857142,4.142857142857143
2022-05-09,287,-27.285714285714285,-4.428571428571429,14.428571428571429,-35.57142857142857,-27.0,4.142857142857143
2022-05-09,288,-31.714285714285715,-11.571428571428571,12.142857142857142,-36.57142857142857,-34.142857142857146,4.857142857142857
2022-05-09,289,-14.0,-9.428571428571429,2.4285714285714284,-24.285714285714285,-33.42857142857143,3.2857142857142856
2022-05-09,290,-11.857142857142858,11.142857142857142,75.28571428571429,-14.142857142857142,-12.0,3.7142857142857144
2022-05-09,291,-14.857142857142858,4.571428571428571,12.857142857142858,-21.857142857142858,-18.142857142857142,3.142857142857143
2022-05-09,292,-11.428571428571429,-5.714285714285714,52.142857142857146,-13.0,-21.857142857142858,3.2857142857142856
2022-05-09,293,-11.285714285714286,6.142857142857143,21.571428571428573,-21.0,-18.714285714285715,2.857142857142857
2022-05-09,294,-39.42857142857143,-15.571428571428571,2.5714285714285716,-64.14285714285714,-33.714285714285715,5.714285714285714
2022-05-09,295,-30.714285714285715,0.14285714285714285,-7.142857142857143,-40.285714285714285,-30.285714285714285,5.0
2022-05-09,296,-22.142857142857142,-6.428571428571429,92.5,-23.714285714285715,-23.285714285714285,5.0
2022-05-09,297,-28.142857142857142,-9.285714285714286,45.42857142857143,-27.714285714285715,-22.571428571428573,4.285714285714286
2022-05-09,298,-6.428571428571429,0.7142857142857143,16.142857142857142,-24.0,-28.428571428571427,4.857142857142857
2022-05-09,299,-24.0,-5.857142857142857,-7.428571428571429,-28.428571428571427,-25.0,4.428571428571429
2022-05-09,300,-15.571428571428571,-0.5714285714285714,180.85714285714286,-20.714285714285715,-16.571428571428573,2.4285714285714284
2022-05-09,301,-18.857142857142858,-2.2857142857142856,2.5714285714285716,-33.42857142857143,-30.428571428571427,3.5714285714285716
2022-05-09,302,-23.714285714285715,1.5714285714285714,6.857142857142857,-31.428571428571427,-38.142857142857146,5.428571428571429
2022-05-09,303,-27.142857142857142,-7.857142857142857,-2.4285714285714284,-28.0,-20.142857142857142,4.428571428571429
2022-05-09,304,-18.571428571428573,-5.571428571428571,30.0,-37.285714285714285,-29.714285714285715,4.571428571428571
2022-05-09,305,-20.571428571428573,-7.857142857142857,-5.428571428571429,-39.57142857142857,-29.285714285714285,5.142857142857143
2022-05-09,306,-8.714285714285714,-4.0,-5.285714285714286,-31.857142857142858,-29.285714285714285,3.7142857142857144
2022-05-09,307,-28.142857142857142,-16.285714285714285,6.714285714285714,-23.142857142857142,-25.714285714285715,5.571428571428571
2022-05-09,308,-34.714285714285715,-10.571428571428571,-19.142857142857142,-21.857142857142858,-29.0,4.714285714285714
2022-05-16,276,-43.42857142857143,-51.714285714285715,-26.571428571428573,-28.0,-32.8,
2022-05-16,277,-17.714285714285715,3.0,73.14285714285714,-22.142857142857142,-25.0,1.7142857142857142
2022-05-16,278,-16.428571428571427,0.42857142857142855,48.714285714285715,-24.285714285714285,-23.714285714285715,4.142857142857143
2022-05-16,279,-19.142857142857142,0.8571428571428571,36.42857142857143,-29.0,-24.714285714285715,3.857142857142857
2022-05-16,280,-3.857142857142857,5.0,79.57142857142857,-19.285714285714285,-22.857142857142858,2.2857142857142856
2022-05-16,281,-13.571428571428571,8.0,15.0,-26.428571428571427,-25.428571428571427,5.142857142857143
2022-05-16,282,-32.142857142857146,-10.142857142857142,8.0,-7.714285714285714,-26.714285714285715,4.714285714285714
2022-05-16,283,-14.0,8.428571428571429,24.0,-27.285714285714285,-20.571428571428573,3.5714285714285716
2022-05-16,284,-10.142857142857142,0.5714285714285714,50.142857142857146,-27.428571428571427,-24.0,3.0
2022-05-16,285,-17.285714285714285,-4.285714285714286,30.142857142857142,-36.0,-23.142857142857142,2.7142857142857144
2022-05-16,286,-8.142857142857142,2.4285714285714284,2.857142857142857,-16.0,-28.428571428571427,4.0
2022-05-16,287,-23.857142857142858,-2.2857142857142856,40.857142857142854,-31.285714285714285,-25.714285714285715,3.5714285714285716
2022-05-16,288,-29.571428571428573,-11.428571428571429,28.0,-36.714285714285715,-32.57142857142857,4.714285714285714
2022-05-16,289,-20.285714285714285,-8.714285714285714,15.857142857142858,-28.428571428571427,-33.0,3.0
2022-05-16,290,-8.285714285714286,11.0,101.0,-13.285714285714286,-11.571428571428571,3.4285714285714284
2022-05-16,291,-14.285714285714286,4.571428571428571,22.0,-21.142857142857142,-18.857142857142858,3.142857142857143
2022-05-16,292,-8.714285714285714,-3.857142857142857,69.14285714285714,-11.571428571428571,-21.428571428571427,2.7142857142857144
2022-05-16,293,-6.714285714285714,7.0,31.714285714285715,-16.714285714285715,-19.142857142857142,2.5714285714285716
2022-05-16,294,-32.57142857142857,-14.571428571428571,24.571428571428573,-62.285714285714285,-33.57142857142857,5.285714285714286
2022-05-16,295,-28.142857142857142,3.4285714285714284,13.714285714285714,-36.142857142857146,-31.142857142857142,4.428571428571429
2022-05-16,296,-19.857142857142858,-5.857142857142857,115.0,-23.428571428571427,-23.285714285714285,4.857142857142857
2022-05-16,297,-23.428571428571427,-8.714285714285714,67.28571428571429,-26.0,-22.0,4.142857142857143
2022-05-16,298,-4.714285714285714,0.7142857142857143,30.285714285714285,-23.714285714285715,-28.0,4.571428571428571
2022-05-16,299,-23.0,-5.0,5.285714285714286,-25.428571428571427,-24.714285714285715,4.142857142857143
2022-05-16,300,-15.714285714285714,0.8571428571428571,199.57142857142858,-17.142857142857142,-17.285714285714285,2.2857142857142856
2022-05-16,301,-17.0,-1.0,21.0,-31.0,-30.714285714285715,3.5714285714285716
2022-05-16,302,-12.714285714285714,3.7142857142857144,19.285714285714285,-27.0,-37.57142857142857,5.428571428571429
2022-05-16,303,-25.285714285714285,-5.714285714285714,7.285714285714286,-21.714285714285715,-19.857142857142858,3.857142857142857
2022-05-16,304,-17.857142857142858,-5.571428571428571,40.285714285714285,-38.0,-28.714285714285715,4.285714285714286
2022-05-16,305,-17.857142857142858,-5.428571428571429,4.714285714285714,-39.0,-29.285714285714285,4.714285714285714
2022-05-16,306,-7.0,-3.0,11.857142857142858,-30.428571428571427,-29.0,3.4285714285714284
2022-05-16,307,-27.142857142857142,-14.0,20.0,-24.857142857142858,-24.857142857142858,5.142857142857143
2022-05-16,308,-33.285714285714285,-7.714285714285714,-6.571428571428571,-23.285714285714285,-29.428571428571427,4.428571428571429
2022-05-23,276,-40.857142857142854,-52.285714285714285,-33.285714285714285,-22.428571428571427,-34.8,
2022-05-23,277,-17.0,3.142857142857143,51.857142857142854,-20.714285714285715,-28.142857142857142,1.7142857142857142
2022-05-23,278,-16.857142857142858,-1.7142857142857142,25.857142857142858,-25.285714285714285,-25.428571428571427,4.571428571428571
2022-05-23,279,-18.428571428571427,0.14285714285714285,25.428571428571427,-31.571428571428573,-27.142857142857142,4.0
2022-05-23,280,-4.285714285714286,4.0,48.285714285714285,-21.428571428571427,-23.857142857142858,2.4285714285714284
2022-05-23,281,-12.0,5.714285714285714,6.142857142857143,-28.428571428571427,-27.428571428571427,5.285714285714286
2022-05-23,282,-30.428571428571427,-11.857142857142858,-12.285714285714286,-6.714285714285714,-29.571428571428573,5.0
2022-05-23,283,-13.714285714285714,6.142857142857143,7.714285714285714,-28.285714285714285,-22.428571428571427,3.7142857142857144
2022-05-23,284,-9.714285714285714,-2.4285714285714284,25.285714285714285,-28.285714285714285,-25.571428571428573,3.0
2022-05-23,285,-17.0,-5.428571428571429,12.571428571428571,-36.857142857142854,-25.0,2.857142857142857
2022-05-23,286,-9.285714285714286,2.2857142857142856,-4.0,-14.428571428571429,-30.428571428571427,4.142857142857143
2022-05-23,287,-27.0,-5.0,6.142857142857143,-35.0,-27.285714285714285,4.285714285714286
2022-05-23,288,-32.57142857142857,-9.857142857142858,5.142857142857143,-36.714285714285715,-34.0,4.571428571428571
2022-05-23,289,-17.714285714285715,-10.142857142857142,-1.2857142857142858,-25.857142857142858,-34.285714285714285,3.2857142857142856
2022-05-23,290,-8.571428571428571,11.142857142857142,68.28571428571429,-13.285714285714286,-13.571428571428571,3.7142857142857144
2022-05-23,291,-10.714285714285714,5.285714285714286,12.0,-20.142857142857142,-21.285714285714285,3.4285714285714284
2022-05-23,292,-9.0,-5.0,43.42857142857143,-10.857142857142858,-23.285714285714285,2.857142857142857
2022-05-23,293,-9.571428571428571,6.857142857142857,16.142857142857142,-17.0,-20.0,2.5714285714285716
2022-05-23,294,-37.57142857142857,-16.428571428571427,6.857142857142857,-64.42857142857143,-34.57142857142857,5.285714285714286
2022-05-23,295,-19.857142857142858,4.142857142857143,102.57142857142857,-29.857142857142858,-31.714285714285715,4.714285714285714
2022-05-23,296,-18.571428571428573,-7.285714285714286,83.5,-24.285714285714285,-25.571428571428573,5.0
2022-05-23,297,-24.428571428571427,-10.428571428571429,74.28571428571429,-25.428571428571427,-24.0,4.571428571428571
2022-05-23,298,-5.0,-1.4285714285714286,9.857142857142858,-24.428571428571427,-30.428571428571427,4.714285714285714
2022-05-23,299,-23.428571428571427,-6.857142857142857,-10.142857142857142,-27.714285714285715,-27.571428571428573,4.142857142857143
2022-05-23,300,-11.428571428571429,0.0,145.42857142857142,-16.714285714285715,-18.857142857142858,1.8571428571428572
2022-05-23,301,-17.142857142857142,-2.5714285714285716,5.857142857142857,-31.0,-33.0,3.4285714285714284
2022-05-23,302,-13.428571428571429,0.14285714285714285,3.142857142857143,-22.714285714285715,-41.285714285714285,5.0
2022-05-23,303,-25.142857142857142,-8.142857142857142,-4.714285714285714,-25.714285714285715,-22.0,3.857142857142857
2022-05-23,304,-16.714285714285715,-6.0,23.571428571428573,-38.0,-32.42857142857143,4.571428571428571
2022-05-23,305,-11.857142857142858,-6.571428571428571,-3.7142857142857144,-33.57142857142857,-30.714285714285715,4.857142857142857
2022-05-23,306,-8.142857142857142,-4.142857142857143,-3.857142857142857,-31.428571428571427,-30.571428571428573,3.4285714285714284
2022-05-23,307,-27.285714285714285,-15.571428571428571,5.428571428571429,-20.571428571428573,-26.857142857142858,5.571428571428571
2022-05-23,308,-29.714285714285715,-6.714285714285714,-8.142857142857142,-15.142857142857142,-30.714285714285715,4.714285714285714
2022-05-30,276,-57.57142857142857,-64.85714285714286,-47.714285714285715,-34.42857142857143,-54.8,
2022-05-30,277,-17.142857142857142,0.42857142857142855,66.71428571428571,-28.142857142857142,-42.57142857142857,5.0
2022-05-30,278,-18.571428571428573,-4.857142857142857,33.857142857142854,-33.42857142857143,-44.285714285714285,7.142857142857143
2022-05-30,279,-22.714285714285715,-2.7142857142857144,38.42857142857143,-41.42857142857143,-43.714285714285715,6.857142857142857
2022-05-30,280,1.8571428571428572,4.0,66.0,-26.714285714285715,-38.57142857142857,5.142857142857143
2022-05-30,281,-13.285714285714286,3.5714285714285716,7.571428571428571,-38.57142857142857,-44.714285714285715,8.0
2022-05-30,282,-36.57142857142857,-13.571428571428571,-10.285714285714286,-13.857142857142858,-45.714285714285715,6.571428571428571
2022-05-30,283,-14.0,5.0,6.714285714285714,-35.714285714285715,-39.0,6.714285714285714
2022-05-30,284,-15.714285714285714,-4.142857142857143,33.714285714285715,-35.42857142857143,-40.857142857142854,5.714285714285714
2022-05-30,285,-19.428571428571427,-8.142857142857142,24.857142857142858,-44.0,-39.714285714285715,5.857142857142857
2022-05-30,286,4.714285714285714,2.4285714285714284,27.142857142857142,-19.285714285714285,-44.0,6.571428571428571
2022-05-30,287,-31.571428571428573,-11.571428571428571,6.428571428571429,-39.285714285714285,-45.42857142857143,6.142857142857143
2022-05-30,288,-32.42857142857143,-13.714285714285714,-2.142857142857143,-44.142857142857146,-48.285714285714285,6.571428571428571
2022-05-30,289,-21.142857142857142,-13.0,-1.7142857142857142,-34.42857142857143,-48.0,5.571428571428571
2022-05-30,290,-7.714285714285714,6.285714285714286,68.85714285714286,-24.714285714285715,-33.142857142857146,6.0
2022-05-30,291,-11.571428571428571,3.0,13.571428571428571,-32.0,-40.42857142857143,6.428571428571429
2022-05-30,292,-12.428571428571429,-7.0,44.857142857142854,-12.142857142857142,-40.285714285714285,5.571428571428571
2022-05-30,293,-12.0,2.7142857142857144,25.857142857142858,-23.857142857142858,-35.714285714285715,4.857142857142857
2022-05-30,294,-39.714285714285715,-24.285714285714285,-7.714285714285714,-65.0,-50.285714285714285,7.285714285714286
2022-05-30,295,-24.142857142857142,-4.571428571428571,-16.285714285714285,-43.0,-47.714285714285715,6.857142857142857
2022-05-30,296,-17.714285714285715,-9.857142857142858,31.5,-33.285714285714285,-42.57142857142857,7.142857142857143
2022-05-30,297,-25.285714285714285,-12.285714285714286,125.0,-33.0,-40.714285714285715,7.285714285714286
2022-05-30,298,-7.285714285714286,-4.142857142857143,16.428571428571427,-34.0,-45.714285714285715,7.428571428571429
2022-05-30,299,-26.0,-11.0,-10.857142857142858,-37.857142857142854,-43.57142857142857,6.857142857142857
2022-05-30,300,-14.285714285714286,-3.2857142857142856,152.28571428571428,-26.428571428571427,-33.42857142857143,4.285714285714286
2022-05-30,301,-17.0,-4.142857142857143,15.571428571428571,-38.714285714285715,-47.42857142857143,5.285714285714286
2022-05-30,302,-24.428571428571427,-5.142857142857143,8.857142857142858,-40.142857142857146,-55.0,7.285714285714286
2022-05-30,303,-29.428571428571427,-12.0,1.2857142857142858,-35.714285714285715,-38.0,6.428571428571429
